opportunity_id,customer_id,product_name,deal_value_usd,stage,sales_rep,close_date
O01961,C0388,ESG Analytics,141017,Negotiation,David,2026-11-07
O01962,C0879,ESG Analytics,43250,Proposal,David,2026-06-07
O01963,C0891,ESG Analytics,229949,Proposal,David,2026-08-09
O01964,C0448,Market Intelligence,71089,Prospecting,David,2026-08-06
O01965,C0063,Market Intelligence,201168,Closed Won,Emma,2026-05-07
O01966,C0424,Market Intelligence,236029,Negotiation,Bob,2026-05-09
O01967,C0182,Commodity Insights,206602,Prospecting,David,2026-09-03
O01968,C0601,Commodity Insights,96184,Negotiation,Bob,2026-08-07
O01969,C0705,Commodity Insights,225061,Closed Won,David,2026-05-06
O01970,C0492,Market Intelligence,119852,Proposal,Alice,2026-04-21
O01971,C0498,Commodity Insights,62376,Closed Lost,Emma,2026-11-05
O01972,C0113,Commodity Insights,194069,Negotiation,Emma,2026-05-23
O01973,C0102,Commodity Insights,230968,Closed Lost,Carol,2026-12-13
O01974,C0021,Market Intelligence,153676,Prospecting,Bob,2026-05-09
O01975,C0830,Market Intelligence,203636,Closed Lost,Emma,2026-10-26
O01976,C0947,ESG Analytics,246651,Proposal,David,2026-09-01
O01977,C0153,Market Intelligence,90819,Closed Lost,David,2026-10-11
O01978,C0002,Commodity Insights,55703,Proposal,Alice,2026-12-10
O01979,C0739,Commodity Insights,70842,Negotiation,Emma,2026-04-21
O01980,C0412,ESG Analytics,225701,Closed Lost,Emma,2026-10-12
O01981,C0099,Commodity Insights,128693,Closed Lost,Bob,2026-04-11
O01982,C0047,Commodity Insights,98554,Closed Won,Bob,2026-09-11
O01983,C0505,Market Intelligence,117937,Closed Lost,Alice,2026-12-03
O01984,C0106,ESG Analytics,239861,Proposal,Bob,2026-07-28
O01985,C0045,Market Intelligence,127442,Closed Won,Emma,2026-12-03
O01986,C0106,ESG Analytics,148803,Closed Won,Bob,2026-04-24
O01987,C0220,Market Intelligence,102223,Prospecting,Alice,2026-05-01
O01988,C0941,ESG Analytics,112253,Prospecting,Carol,2026-11-19
O01989,C0912,Commodity Insights,239121,Proposal,Alice,2026-06-08
O01990,C0627,Market Intelligence,29513,Negotiation,Emma,2026-09-24
O01991,C0645,Market Intelligence,16579,Closed Won,Carol,2026-09-06
O01992,C0674,ESG Analytics,196015,Prospecting,David,2026-04-26
O01993,C0422,Commodity Insights,31238,Prospecting,Emma,2026-10-08
O01994,C0948,ESG Analytics,77789,Prospecting,David,2026-12-12
O01995,C0958,Commodity Insights,202480,Closed Won,Emma,2026-12-06
O01996,C0028,ESG Analytics,30561,Closed Lost,Alice,2026-11-09
O01997,C0198,Market Intelligence,220564,Proposal,Bob,2026-12-02
O01998,C0751,Market Intelligence,56342,Proposal,Bob,2026-03-10
O01999,C0472,Market Intelligence,178450,Closed Won,Bob,2026-10-05
O02000,C0033,Market Intelligence,195249,Proposal,Carol,2026-11-25
O02001,C0902,Commodity Insights,223823,Closed Won,Bob,2026-12-03
O02002,C0854,Market Intelligence,129185,Closed Won,Alice,2026-03-12
O02003,C0036,ESG Analytics,50900,Closed Won,Alice,2026-02-25
O02004,C0162,Market Intelligence,24192,Proposal,David,2026-02-14
O02005,C0235,ESG Analytics,218018,Proposal,Carol,2026-12-17
O02006,C0731,ESG Analytics,236690,Closed Lost,Emma,2026-10-11
O02007,C0908,Commodity Insights,46260,Closed Lost,Emma,2026-11-19
O02008,C0221,Commodity Insights,116381,Proposal,Emma,2026-08-09
O02009,C0324,Commodity Insights,163933,Proposal,Alice,2026-04-13
O02010,C0303,Commodity Insights,207521,Closed Lost,David,2026-02-28
O02011,C0596,Market Intelligence,213824,Proposal,Alice,2026-04-24
O02012,C0718,ESG Analytics,229703,Prospecting,Emma,2026-08-13
O02013,C0932,ESG Analytics,157217,Proposal,Alice,2026-09-06
O02014,C0552,Market Intelligence,214438,Proposal,Bob,2026-01-17
O02015,C0879,ESG Analytics,147519,Prospecting,Bob,2026-09-18
O02016,C0086,Commodity Insights,142645,Closed Lost,Alice,2026-05-09
O02017,C0341,ESG Analytics,40698,Proposal,Alice,2026-07-16
O02018,C0871,Market Intelligence,41624,Proposal,Alice,2026-09-05
O02019,C0640,Commodity Insights,23726,Closed Won,Emma,2026-02-24
O02020,C0779,Commodity Insights,125821,Proposal,Carol,2026-06-01
O02021,C0034,Market Intelligence,209484,Prospecting,Alice,2026-12-01
O02022,C0086,Commodity Insights,48233,Closed Lost,Alice,2026-02-23
O02023,C0195,Commodity Insights,216123,Prospecting,David,2026-09-21
O02024,C0381,Market Intelligence,211429,Closed Lost,Alice,2026-12-05
O02025,C0362,Commodity Insights,104364,Prospecting,Emma,2026-11-10
O02026,C0771,Commodity Insights,73368,Proposal,Alice,2026-09-27
O02027,C0152,ESG Analytics,180149,Closed Lost,Emma,2026-08-10
O02028,C0503,ESG Analytics,243617,Prospecting,Bob,2026-03-27
O02029,C0782,Commodity Insights,136443,Closed Lost,Alice,2026-06-13
O02030,C0481,Market Intelligence,137944,Closed Won,David,2026-01-02
O02031,C0614,Market Intelligence,5732,Negotiation,Bob,2026-07-12
O02032,C0652,Commodity Insights,28249,Negotiation,Emma,2026-05-17
O02033,C0154,Commodity Insights,104017,Closed Lost,Alice,2026-04-14
O02034,C0153,Commodity Insights,139134,Proposal,Carol,2026-06-22
O02035,C0051,Commodity Insights,86297,Proposal,Emma,2026-07-24
O02036,C0043,ESG Analytics,192246,Prospecting,David,2026-01-14
O02037,C0213,Market Intelligence,112527,Closed Lost,Emma,2026-09-15
O02038,C0633,Commodity Insights,211182,Prospecting,Emma,2026-11-28
O02039,C0947,ESG Analytics,53435,Proposal,Alice,2026-01-09
O02040,C0822,Market Intelligence,248305,Prospecting,David,2026-05-27
O02041,C0542,Market Intelligence,238361,Closed Lost,Emma,2026-12-01
O02042,C0268,ESG Analytics,197226,Negotiation,Bob,2026-09-16
O02043,C0511,Market Intelligence,140178,Proposal,David,2026-12-25
O02044,C0193,ESG Analytics,174801,Prospecting,David,2026-05-08
O02045,C0159,ESG Analytics,22178,Proposal,David,2026-10-22
O02046,C0303,ESG Analytics,49792,Closed Lost,Emma,2026-11-22
O02047,C0683,ESG Analytics,85608,Closed Won,Carol,2026-03-01
O02048,C0249,Commodity Insights,203306,Proposal,Carol,2026-12-24
O02049,C0866,ESG Analytics,117954,Proposal,Alice,2026-05-25
O02050,C0258,Market Intelligence,126101,Prospecting,David,2026-05-21
O02051,C0400,Market Intelligence,97976,Negotiation,Carol,2026-01-06
O02052,C0413,Market Intelligence,194038,Negotiation,Carol,2026-09-22
O02053,C0192,Commodity Insights,55245,Prospecting,Alice,2026-08-13
O02054,C0316,Commodity Insights,212642,Negotiation,Carol,2026-09-19
O02055,C0984,ESG Analytics,137439,Prospecting,Bob,2026-12-04
O02056,C0378,Market Intelligence,150775,Closed Lost,Emma,2026-03-27
O02057,C0283,Commodity Insights,195184,Proposal,David,2026-10-27
O02058,C0714,Market Intelligence,181600,Negotiation,Alice,2026-05-22
O02059,C0655,Market Intelligence,228599,Negotiation,Bob,2026-04-07
O02060,C0214,Commodity Insights,55942,Closed Lost,Carol,2026-10-11
O02061,C0905,ESG Analytics,37028,Closed Won,Bob,2026-03-26
O02062,C0105,Market Intelligence,29792,Closed Lost,David,2026-09-15
O02063,C0739,Market Intelligence,147705,Prospecting,Emma,2026-04-08
O02064,C0608,Market Intelligence,170379,Proposal,David,2026-04-05
O02065,C0415,ESG Analytics,89677,Proposal,Alice,2026-07-28
O02066,C0036,ESG Analytics,25143,Prospecting,Emma,2026-09-16
O02067,C0777,Commodity Insights,107063,Prospecting,David,2026-09-28
O02068,C0417,ESG Analytics,193818,Closed Lost,Alice,2026-01-06
O02069,C0214,Market Intelligence,217516,Prospecting,Emma,2026-02-11
O02070,C0798,Commodity Insights,34363,Closed Lost,Bob,2026-10-17
O02071,C0947,Market Intelligence,69064,Closed Won,Carol,2026-08-21
O02072,C0720,Commodity Insights,74176,Negotiation,Emma,2026-02-24
O02073,C0930,Commodity Insights,245300,Prospecting,Emma,2026-11-07
O02074,C0402,Commodity Insights,164840,Negotiation,Bob,2026-01-03
O02075,C0319,ESG Analytics,23589,Prospecting,Emma,2026-11-25
O02076,C0589,Commodity Insights,33535,Closed Lost,Carol,2026-04-08
O02077,C0407,ESG Analytics,130133,Negotiation,Alice,2026-10-05
O02078,C0775,Commodity Insights,56040,Proposal,Bob,2026-04-20
O02079,C0617,ESG Analytics,43766,Prospecting,Bob,2026-08-09
O02080,C0344,Commodity Insights,114646,Prospecting,Alice,2026-05-02
O02081,C0713,ESG Analytics,229730,Negotiation,Bob,2026-09-18
O02082,C0418,ESG Analytics,16233,Negotiation,Alice,2026-06-08
O02083,C0505,Commodity Insights,117373,Closed Won,Alice,2026-09-23
O02084,C0099,Market Intelligence,200649,Proposal,David,2026-01-02
O02085,C0967,Market Intelligence,234331,Prospecting,Emma,2026-04-12
O02086,C0400,Commodity Insights,236876,Closed Lost,Alice,2026-01-13
O02087,C0158,ESG Analytics,124440,Prospecting,Carol,2026-12-07
O02088,C0103,Market Intelligence,206220,Proposal,Carol,2026-06-12
O02089,C0054,Commodity Insights,138451,Closed Lost,Bob,2026-07-19
O02090,C0112,Commodity Insights,169201,Closed Won,David,2026-09-21
O02091,C0925,Market Intelligence,167838,Proposal,Emma,2026-05-10
O02092,C0768,Market Intelligence,35363,Proposal,Carol,2026-09-01
O02093,C0813,ESG Analytics,122291,Proposal,Carol,2026-05-08
O02094,C0489,ESG Analytics,244265,Closed Lost,Emma,2026-03-14
O02095,C0048,Market Intelligence,66275,Negotiation,Emma,2026-12-04
O02096,C0055,Market Intelligence,179856,Negotiation,David,2026-12-23
O02097,C0019,ESG Analytics,220549,Prospecting,Emma,2026-06-19
O02098,C0595,ESG Analytics,21997,Negotiation,Carol,2026-10-06
O02099,C0958,Market Intelligence,192341,Closed Won,Carol,2026-10-26
O02100,C0170,Commodity Insights,203238,Closed Lost,Emma,2026-10-21
O02101,C0431,ESG Analytics,155133,Closed Won,Carol,2026-09-21
O02102,C0620,ESG Analytics,200564,Closed Won,Alice,2026-09-10
O02103,C0149,ESG Analytics,210397,Negotiation,Emma,2026-07-21
O02104,C0975,ESG Analytics,70064,Proposal,Carol,2026-10-04
O02105,C0302,Market Intelligence,207453,Closed Lost,Carol,2026-10-20
O02106,C0812,Market Intelligence,50907,Proposal,Alice,2026-03-27
O02107,C0800,Market Intelligence,82183,Proposal,David,2026-07-19
O02108,C0574,Market Intelligence,111907,Closed Lost,Alice,2026-09-16
O02109,C0159,Commodity Insights,172834,Prospecting,David,2026-07-01
O02110,C0658,Commodity Insights,50590,Proposal,Carol,2026-09-24
O02111,C0234,ESG Analytics,164050,Proposal,Carol,2026-11-22
O02112,C0617,Commodity Insights,175443,Proposal,Emma,2026-03-22
O02113,C0919,ESG Analytics,203446,Prospecting,Carol,2026-01-12
O02114,C0984,Commodity Insights,237595,Prospecting,Bob,2026-12-19
O02115,C0625,Commodity Insights,94480,Prospecting,Emma,2026-03-13
O02116,C0605,Commodity Insights,147737,Proposal,David,2026-11-09
O02117,C0096,ESG Analytics,105252,Closed Lost,David,2026-06-14
O02118,C0646,Market Intelligence,247079,Proposal,Alice,2026-09-16
O02119,C0829,Commodity Insights,30756,Proposal,Bob,2026-09-11
O02120,C0586,Commodity Insights,247175,Prospecting,Carol,2026-04-25
O02121,C0274,Commodity Insights,146942,Proposal,Bob,2026-10-26
O02122,C0792,Commodity Insights,227760,Closed Lost,Carol,2026-11-02
O02123,C0876,Market Intelligence,223242,Proposal,David,2026-04-01
O02124,C0007,ESG Analytics,228401,Closed Lost,David,2026-10-13
O02125,C0930,Commodity Insights,21411,Prospecting,Alice,2026-07-17
O02126,C0207,Market Intelligence,26289,Proposal,Emma,2026-06-27
O02127,C0993,Market Intelligence,17560,Prospecting,David,2026-09-02
O02128,C0627,ESG Analytics,78202,Prospecting,Carol,2026-11-20
O02129,C0075,ESG Analytics,89251,Prospecting,David,2026-07-25
O02130,C0182,ESG Analytics,141788,Proposal,Emma,2026-08-21
O02131,C0422,ESG Analytics,42656,Prospecting,Carol,2026-04-21
O02132,C0287,Commodity Insights,9408,Closed Won,David,2026-08-20
O02133,C0289,Commodity Insights,47549,Prospecting,David,2026-03-24
O02134,C0413,Commodity Insights,181001,Proposal,Emma,2026-03-12
O02135,C0020,ESG Analytics,214365,Prospecting,David,2026-12-21
O02136,C0846,Commodity Insights,246914,Closed Won,Alice,2026-03-19
O02137,C0717,ESG Analytics,22509,Negotiation,Alice,2026-07-17
O02138,C0691,ESG Analytics,73891,Prospecting,Bob,2026-04-07
O02139,C0465,Market Intelligence,28379,Proposal,Carol,2026-06-23
O02140,C0953,Market Intelligence,58115,Negotiation,David,2026-02-15
O02141,C0558,Market Intelligence,126701,Prospecting,Bob,2026-03-22
O02142,C0105,Market Intelligence,163053,Proposal,Alice,2026-07-04
O02143,C0225,Commodity Insights,67383,Closed Lost,Carol,2026-03-15
O02144,C0508,ESG Analytics,155322,Negotiation,David,2026-02-07
O02145,C0224,Commodity Insights,24486,Closed Lost,Carol,2026-05-09
O02146,C0607,Market Intelligence,195313,Proposal,Emma,2026-06-02
O02147,C0145,Commodity Insights,82074,Closed Lost,Alice,2026-02-14
O02148,C0283,Commodity Insights,18867,Proposal,David,2026-04-22
O02149,C0257,Market Intelligence,109427,Closed Won,Emma,2026-02-05
O02150,C0927,Commodity Insights,199226,Closed Won,Emma,2026-03-06
O02151,C0077,Market Intelligence,223617,Proposal,Alice,2026-08-27
O02152,C0604,ESG Analytics,221877,Proposal,Alice,2026-11-07
O02153,C0268,ESG Analytics,248947,Closed Won,Bob,2026-10-18
O02154,C0349,ESG Analytics,222513,Closed Won,Emma,2026-08-08
O02155,C0777,Commodity Insights,232169,Proposal,Emma,2026-04-04
O02156,C0869,ESG Analytics,51456,Closed Lost,Carol,2026-07-01
O02157,C0347,Market Intelligence,155057,Closed Won,Alice,2026-08-26
O02158,C0720,ESG Analytics,147763,Closed Won,David,2026-11-04
O02159,C0465,Commodity Insights,188530,Prospecting,David,2026-08-08
O02160,C0922,Commodity Insights,140863,Proposal,Alice,2026-06-25
O02161,C0003,Commodity Insights,146720,Proposal,Alice,2026-11-27
O02162,C0176,Market Intelligence,63696,Negotiation,Carol,2026-11-06
O02163,C0089,Commodity Insights,182929,Negotiation,Alice,2026-06-18
O02164,C0459,Market Intelligence,185026,Negotiation,David,2026-10-05
O02165,C0751,Market Intelligence,142058,Proposal,Alice,2026-10-05
O02166,C0336,ESG Analytics,109315,Closed Won,Emma,2026-01-18
O02167,C0605,ESG Analytics,207524,Negotiation,Bob,2026-07-20
O02168,C0624,ESG Analytics,80708,Closed Lost,Alice,2026-03-05
O02169,C0914,Market Intelligence,228051,Negotiation,Alice,2026-10-23
O02170,C0748,Market Intelligence,178621,Closed Lost,David,2026-12-20
O02171,C0734,ESG Analytics,70738,Closed Lost,Carol,2026-11-05
O02172,C0306,ESG Analytics,93531,Closed Lost,Emma,2026-09-21
O02173,C0068,ESG Analytics,27023,Negotiation,Carol,2026-08-21
O02174,C0559,ESG Analytics,125031,Prospecting,David,2026-02-12
O02175,C0946,Market Intelligence,66677,Closed Lost,David,2026-08-13
O02176,C0490,Market Intelligence,146366,Proposal,Alice,2026-10-15
O02177,C0282,Commodity Insights,209537,Prospecting,Emma,2026-02-24
O02178,C0643,ESG Analytics,125954,Closed Won,Emma,2026-09-16
O02179,C0394,ESG Analytics,44299,Closed Lost,Emma,2026-07-17
O02180,C0510,ESG Analytics,226645,Proposal,Bob,2026-06-17
O02181,C0591,Market Intelligence,134474,Prospecting,Emma,2026-06-22
O02182,C0537,Market Intelligence,109488,Proposal,Bob,2026-06-02
O02183,C0713,Commodity Insights,236478,Prospecting,Carol,2026-07-13
O02184,C0746,ESG Analytics,91999,Closed Won,Emma,2026-01-01
O02185,C0690,Market Intelligence,49019,Negotiation,Emma,2026-03-25
O02186,C0765,Commodity Insights,228472,Negotiation,Carol,2026-05-06
O02187,C0957,ESG Analytics,108068,Closed Won,Emma,2026-07-07
O02188,C0144,Commodity Insights,221653,Closed Lost,Carol,2026-03-21
O02189,C0253,ESG Analytics,39890,Closed Lost,Emma,2026-05-26
O02190,C0401,Market Intelligence,232093,Proposal,Emma,2026-10-04
O02191,C0349,Commodity Insights,48102,Negotiation,Alice,2026-11-22
O02192,C0938,Commodity Insights,53916,Closed Lost,Carol,2026-12-16
O02193,C0183,Commodity Insights,106994,Proposal,Emma,2026-03-13
O02194,C0969,ESG Analytics,63104,Proposal,Carol,2026-09-20
O02195,C0801,ESG Analytics,102006,Prospecting,Bob,2026-09-04
O02196,C0574,ESG Analytics,107555,Negotiation,Carol,2026-01-21
O02197,C0502,ESG Analytics,73904,Closed Won,Emma,2026-06-01
O02198,C0625,Commodity Insights,203177,Closed Won,Carol,2026-05-08
O02199,C0008,Market Intelligence,85378,Closed Lost,Alice,2026-11-17
O02200,C0845,ESG Analytics,24532,Prospecting,David,2026-10-16
O02201,C0169,Market Intelligence,57205,Closed Lost,Carol,2026-10-08
O02202,C0276,Market Intelligence,27547,Negotiation,Bob,2026-07-10
O02203,C0091,Commodity Insights,81978,Closed Won,Alice,2026-06-27
O02204,C0336,Market Intelligence,33107,Proposal,Bob,2026-06-20
O02205,C0908,Market Intelligence,219312,Closed Won,David,2026-12-28
O02206,C0974,ESG Analytics,30527,Proposal,David,2026-08-28
O02207,C0325,Market Intelligence,9209,Closed Lost,Carol,2026-03-23
O02208,C0886,ESG Analytics,215339,Prospecting,Carol,2026-02-02
O02209,C0795,Commodity Insights,51484,Closed Won,David,2026-10-17
O02210,C0971,Market Intelligence,187472,Closed Lost,Emma,2026-08-18
O02211,C0062,ESG Analytics,197020,Proposal,David,2026-01-09
O02212,C0370,Market Intelligence,66606,Closed Lost,Emma,2026-09-28
O02213,C0786,Commodity Insights,110432,Proposal,Bob,2026-06-18
O02214,C0829,Commodity Insights,114073,Prospecting,Carol,2026-10-17
O02215,C0426,Commodity Insights,146273,Closed Won,Carol,2026-05-28
O02216,C0172,Market Intelligence,134161,Negotiation,Emma,2026-06-24
O02217,C0915,ESG Analytics,78299,Closed Lost,Carol,2026-12-19
O02218,C0433,Commodity Insights,213824,Negotiation,Emma,2026-05-06
O02219,C0515,Market Intelligence,84833,Closed Lost,Alice,2026-02-26
O02220,C0710,Commodity Insights,92109,Prospecting,Bob,2026-01-02
O02221,C0044,Market Intelligence,215140,Negotiation,Carol,2026-11-08
O02222,C0601,ESG Analytics,235269,Proposal,Alice,2026-04-05
O02223,C0659,Market Intelligence,214534,Negotiation,Carol,2026-02-07
O02224,C0006,Commodity Insights,94110,Closed Won,Alice,2026-09-07
O02225,C0649,ESG Analytics,116590,Closed Lost,Bob,2026-11-04
O02226,C0291,Commodity Insights,79544,Closed Lost,Emma,2026-10-13
O02227,C0396,ESG Analytics,167519,Closed Won,Bob,2026-08-28
O02228,C0707,Market Intelligence,115905,Closed Won,David,2026-12-10
O02229,C0659,Commodity Insights,44244,Prospecting,Bob,2026-06-28
O02230,C0528,ESG Analytics,189466,Proposal,Carol,2026-05-07
O02231,C0973,Market Intelligence,142842,Proposal,Bob,2026-12-18
O02232,C0828,Market Intelligence,198212,Proposal,Bob,2026-02-05
O02233,C0205,ESG Analytics,42542,Prospecting,Carol,2026-10-03
O02234,C0061,Commodity Insights,198539,Prospecting,Alice,2026-09-08
O02235,C0426,Commodity Insights,133329,Proposal,Bob,2026-12-18
O02236,C0475,Commodity Insights,11350,Closed Lost,Bob,2026-08-13
O02237,C0532,ESG Analytics,27830,Closed Won,Bob,2026-03-12
O02238,C0492,Commodity Insights,89108,Negotiation,Carol,2026-09-21
O02239,C0273,Commodity Insights,40564,Closed Won,Bob,2026-10-02
O02240,C0334,Market Intelligence,167165,Prospecting,Emma,2026-11-24
O02241,C0465,Commodity Insights,240838,Closed Lost,Bob,2026-12-04
O02242,C0402,Market Intelligence,149015,Proposal,David,2026-02-21
O02243,C0481,Market Intelligence,21599,Closed Won,Bob,2026-04-15
O02244,C0807,ESG Analytics,195920,Proposal,Emma,2026-11-19
O02245,C0990,Market Intelligence,224640,Prospecting,Carol,2026-03-06
O02246,C0159,ESG Analytics,153602,Closed Lost,Bob,2026-12-14
O02247,C0903,Market Intelligence,31426,Closed Won,Carol,2026-11-28
O02248,C0600,Market Intelligence,172865,Negotiation,Bob,2026-09-18
O02249,C0148,Market Intelligence,240066,Proposal,Carol,2026-11-12
O02250,C0720,Market Intelligence,211923,Closed Lost,Emma,2026-04-11
O02251,C0570,Commodity Insights,74934,Closed Won,Alice,2026-08-24
O02252,C0661,Commodity Insights,198230,Closed Won,Bob,2026-03-26
O02253,C0403,Commodity Insights,69785,Prospecting,Emma,2026-06-09
O02254,C0887,Commodity Insights,156416,Closed Won,Emma,2026-12-24
O02255,C0120,Market Intelligence,239165,Closed Won,Emma,2026-10-15
O02256,C0003,Market Intelligence,154695,Proposal,David,2026-02-06
O02257,C0057,Commodity Insights,69615,Closed Lost,David,2026-09-16
O02258,C0737,Market Intelligence,61160,Closed Won,Carol,2026-03-19
O02259,C0975,ESG Analytics,244856,Closed Lost,Bob,2026-03-05
O02260,C0029,ESG Analytics,202328,Prospecting,Bob,2026-06-13
O02261,C0747,ESG Analytics,231224,Prospecting,Emma,2026-04-06
O02262,C0039,Market Intelligence,74549,Closed Lost,David,2026-10-26
O02263,C0963,ESG Analytics,236951,Closed Won,Emma,2026-09-17
O02264,C0885,ESG Analytics,119916,Negotiation,Bob,2026-12-24
O02265,C0740,ESG Analytics,235297,Negotiation,Emma,2026-06-06
O02266,C0243,ESG Analytics,145244,Closed Won,Alice,2026-01-07
O02267,C0018,Commodity Insights,84194,Proposal,David,2026-11-03
O02268,C0835,ESG Analytics,229181,Closed Lost,Carol,2026-02-15
O02269,C0069,Commodity Insights,223938,Proposal,Bob,2026-12-19
O02270,C0921,Market Intelligence,10987,Proposal,Emma,2026-03-25
O02271,C0950,ESG Analytics,158846,Negotiation,Alice,2026-02-10
O02272,C0204,Commodity Insights,77662,Closed Lost,Bob,2026-01-20
O02273,C0844,Market Intelligence,243984,Prospecting,Emma,2026-07-16
O02274,C0085,Market Intelligence,185033,Closed Lost,David,2026-02-20
O02275,C0991,Market Intelligence,43059,Closed Won,Alice,2026-11-05
O02276,C0750,Market Intelligence,35293,Proposal,Bob,2026-02-28
O02277,C0704,ESG Analytics,125676,Closed Won,David,2026-11-05
O02278,C0055,Market Intelligence,163816,Prospecting,Alice,2026-02-13
O02279,C0413,Market Intelligence,38948,Proposal,Alice,2026-02-20
O02280,C0739,Market Intelligence,122044,Proposal,Carol,2026-11-24
O02281,C0948,ESG Analytics,204216,Closed Won,Bob,2026-04-20
O02282,C0765,ESG Analytics,61122,Prospecting,Carol,2026-10-07
O02283,C0442,Commodity Insights,93424,Proposal,Emma,2026-01-22
O02284,C0184,Commodity Insights,175557,Negotiation,Emma,2026-02-05
O02285,C0783,Commodity Insights,51173,Prospecting,Alice,2026-05-01
O02286,C0809,ESG Analytics,184055,Closed Won,Emma,2026-03-11
O02287,C0881,Market Intelligence,156107,Negotiation,Bob,2026-03-20
O02288,C0294,Commodity Insights,38766,Prospecting,Emma,2026-04-23
O02289,C0868,Commodity Insights,96743,Closed Won,Alice,2026-12-24
O02290,C0671,Market Intelligence,216120,Proposal,Emma,2026-10-12
O02291,C0132,ESG Analytics,157950,Closed Won,Alice,2026-02-08
O02292,C0993,Commodity Insights,36103,Proposal,Carol,2026-04-14
O02293,C0958,Commodity Insights,149099,Negotiation,Emma,2026-06-13
O02294,C0315,Market Intelligence,60577,Prospecting,Carol,2026-02-24
O02295,C0798,Market Intelligence,11722,Proposal,David,2026-01-14
O02296,C0127,Commodity Insights,166022,Proposal,David,2026-04-18
O02297,C0507,Commodity Insights,20809,Proposal,Emma,2026-10-02
O02298,C0454,ESG Analytics,194149,Prospecting,David,2026-07-28
O02299,C0605,Market Intelligence,113092,Proposal,Bob,2026-03-28
O02300,C0289,ESG Analytics,175418,Prospecting,Carol,2026-06-09
O02301,C0976,Market Intelligence,221994,Prospecting,Bob,2026-12-23
O02302,C0888,Commodity Insights,13489,Proposal,Alice,2026-02-01
O02303,C0631,Commodity Insights,243021,Closed Won,David,2026-10-25
O02304,C0656,Commodity Insights,101617,Closed Won,Carol,2026-10-03
O02305,C0380,Commodity Insights,159697,Negotiation,Carol,2026-05-14
O02306,C0864,Market Intelligence,69512,Negotiation,David,2026-02-05
O02307,C0857,Commodity Insights,126043,Closed Won,Alice,2026-02-02
O02308,C0569,Market Intelligence,206629,Prospecting,Emma,2026-02-02
O02309,C0213,Market Intelligence,216313,Closed Won,Emma,2026-04-04
O02310,C0461,Commodity Insights,77396,Prospecting,David,2026-03-14
O02311,C0529,Market Intelligence,147704,Prospecting,Emma,2026-02-26
O02312,C0745,ESG Analytics,101008,Closed Won,Alice,2026-03-19
O02313,C0032,ESG Analytics,33359,Negotiation,Alice,2026-08-03
O02314,C0201,ESG Analytics,16128,Closed Won,David,2026-02-08
O02315,C0056,Commodity Insights,191809,Proposal,Carol,2026-02-02
O02316,C0833,Commodity Insights,99665,Closed Lost,Carol,2026-08-10
O02317,C0205,Commodity Insights,50870,Prospecting,Bob,2026-01-01
O02318,C0579,Commodity Insights,52638,Negotiation,Emma,2026-09-22
O02319,C0364,Commodity Insights,116649,Closed Won,Emma,2026-05-16
O02320,C0031,Market Intelligence,36587,Closed Lost,Alice,2026-06-07
O02321,C0688,Market Intelligence,164111,Closed Won,Bob,2026-08-09
O02322,C0859,Commodity Insights,238212,Closed Won,David,2026-03-03
O02323,C0362,ESG Analytics,21796,Closed Lost,Bob,2026-03-23
O02324,C0875,Commodity Insights,9975,Prospecting,Alice,2026-05-13
O02325,C0425,Commodity Insights,31258,Negotiation,Carol,2026-11-19
O02326,C0026,Market Intelligence,213431,Prospecting,Alice,2026-08-19
O02327,C0498,ESG Analytics,127515,Prospecting,Carol,2026-01-01
O02328,C0767,ESG Analytics,73863,Closed Lost,Bob,2026-09-25
O02329,C0965,ESG Analytics,22811,Closed Lost,Carol,2026-10-01
O02330,C0323,Market Intelligence,180036,Prospecting,Carol,2026-03-02
O02331,C0262,ESG Analytics,164606,Closed Lost,Alice,2026-10-10
O02332,C0663,ESG Analytics,220406,Closed Won,David,2026-10-17
O02333,C0505,ESG Analytics,63636,Prospecting,Bob,2026-08-19
O02334,C0450,ESG Analytics,36530,Closed Won,David,2026-10-18
O02335,C0768,Commodity Insights,31753,Closed Won,David,2026-02-05
O02336,C0222,Commodity Insights,80144,Prospecting,David,2026-08-19
O02337,C0273,Market Intelligence,66157,Proposal,Carol,2026-07-06
O02338,C0216,ESG Analytics,185586,Closed Lost,Emma,2026-10-10
O02339,C0597,ESG Analytics,244067,Prospecting,Emma,2026-08-26
O02340,C0016,Market Intelligence,191512,Negotiation,Bob,2026-07-28
O02341,C0979,ESG Analytics,41586,Prospecting,Bob,2026-08-02
O02342,C0528,Commodity Insights,219909,Closed Lost,Bob,2026-02-03
O02343,C0421,Market Intelligence,225470,Proposal,Alice,2026-11-26
O02344,C0677,ESG Analytics,73024,Prospecting,Emma,2026-02-08
O02345,C0379,ESG Analytics,188977,Closed Lost,Emma,2026-09-20
O02346,C0517,ESG Analytics,122592,Proposal,Alice,2026-02-15
O02347,C0986,Market Intelligence,196615,Closed Lost,Emma,2026-11-19
O02348,C0988,Commodity Insights,248218,Closed Lost,Alice,2026-02-18
O02349,C0951,Commodity Insights,239399,Negotiation,Carol,2026-09-05
O02350,C0165,Market Intelligence,123303,Negotiation,Emma,2026-09-24
O02351,C0950,Market Intelligence,154707,Closed Won,Emma,2026-06-15
O02352,C0955,Market Intelligence,146321,Proposal,Alice,2026-01-09
